LeadId,Title,Industry,Employees,TimeZone,Stage,CreatedDate,OwnerEmployeeId,ConvertedOpportunityId,LeadSource,DisqualifiedReason
39758,Director,,50,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39759,contact us,Consumer Staples,50,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39760,Director,Consumer Discretionary,50,EST,New,20211124,,,Trade Shows and Events,
39761,C - Level,Entertainment & Media,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Not Interested
39762,Director,,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Abandoned
39763,C - Level,Government & Politics,50,EST,New,20211124,,,Trade Shows and Events,
39764,Director,,50,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39765,Owner,Technology,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Wrong Contact
39766,Business Owner,Travel,50,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39767,Manager,Advertising & Marketing,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Abandoned
39768,C - Level,Retail,50,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39769,Manager,Internet Software & Services,,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39770,C - Level,,50,EST,Disqualified,20211124,3,,Trade Shows and Events,Abandoned
39771,Marketing,Internet Software & Services,,EST,New,20211124,,,Trade Shows and Events,
39772,Consultant,Retail,150,EST,Disqualified,20211124,3,,Trade Shows and Events,Abandoned
39773,title,Diversified Financial Services,,EST,Disqualified,20211124,3,,Trade Shows and Events,Abandoned
39774,SVP / VP,Diversified Consumer Services,50,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39775,Owner,ECommerce,50,EST,Disqualified,20211124,4,,Trade Shows and Events,Bad Email
39776,C - Level,Consumer Discretionary,250,EST,Disqualified,20211124,2,,Trade Shows and Events,Wrong Contact
39777,President,Internet Software & Services,150,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39778,Executive,Technology,,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39779,Chief Operating Officer,Retail,50,EST,Disqualified,20211124,3,,Trade Shows and Events,Abandoned
39780,HR Director,COMMUNITY_ORG,550,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39781,Director,Consumer Staples,250,EST,New,20211124,,,Trade Shows and Events,
39782,C - Level,Internet Software & Services,50,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39783,Vice President,,,EST,Disqualified,20211124,4,,Trade Shows and Events,Wrong Contact
39784,,Internet Software & Services,50,EST,New,20211124,,,Trade Shows and Events,
39785,C - Level,Consumer Discretionary,50,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39786,C - Level,Internet Software & Services,,EST,Disqualified,20211124,4,,Trade Shows and Events,Not Interested
39787,Manager,Consumer Goods,50,EST,Disqualified,20211124,3,,Trade Shows and Events,Not Interested
39788,Manager,Consumer Staples,50,EST,New,20211124,,,Trade Shows and Events,
39789,Principal,Health Care Providers & Services,50,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39790,Chief Operating Officer,,550,EST,Disqualified,20211124,2,,Trade Shows and Events,Abandoned
39791,Manager,Household Durables,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Abandoned
39792,"Director, Human Resources",Other,150,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39793,Co-founder,Consumer Discretionary,150,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39794,C - Level,Capital Markets,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Abandoned
39795,Manager,Internet Software & Services,250,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39796,Managing Partner,Professional Services,150,EST,Disqualified,20211124,5,,Trade Shows and Events,Not Interested
39797,CEO,Real Estate,50,EST,Disqualified,20211124,4,,Trade Shows and Events,Not Interested
39798,"Vice President, Operations",Entertainment & Media,150,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39799,Boss,,150,EST,Qualified,20211124,5,317,Trade Shows and Events,
39800,C - Level,Consumer Discretionary,50,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39801,"CEO, Founder",Construction,50,EST,Disqualified,20211124,3,,Trade Shows and Events,Wrong Contact
39802,Staff,Professional Services,250,EST,Disqualified,20211124,3,,Trade Shows and Events,Abandoned
39803,Director,Education Services,50,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39804,Creative director,Media,150,EST,Disqualified,20211124,3,,Trade Shows and Events,Abandoned
39805,Owner,,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Abandoned
39806,"Director, Human Resources",Internet Software & Services,150,EST,Disqualified,20211124,4,,Trade Shows and Events,Not Interested
39807,Staff,Health Care Providers & Services,50,EST,Disqualified,20211130,4,,Trade Shows and Events,Abandoned
39808,Director,Automotive,250,EST,New,20211130,,,Trade Shows and Events,
39809,Manager,Diversified Consumer Services,50,EST,New,20211130,,,Trade Shows and Events,
39810,Principal,Consumer Goods,50,EST,Disqualified,20211130,1,,Trade Shows and Events,Abandoned
39811,Manager,Retail,50,EST,Disqualified,20211130,1,,Trade Shows and Events,Abandoned
39812,C - Level,Internet Software & Services,550,EST,Disqualified,20211130,3,,Trade Shows and Events,Abandoned
39813,Executive & Leadership,,,EST,New,20211130,,,Trade Shows and Events,
39814,Student / Intern,Professional Services,50,EST,Disqualified,20211130,3,,Trade Shows and Events,Abandoned
39815,Staff,Consumer Staples,250,EST,Disqualified,20211130,4,,Trade Shows and Events,Wrong Contact
39816,N/A,Professional Services,,EST,Disqualified,20211130,2,,Trade Shows and Events,Not Interested
39817,Staff,Professional Services,50,EST,Disqualified,20211130,1,,Trade Shows and Events,Abandoned
39818,Marketing DIrector,Commercial Services & Supplies,50,EST,Disqualified,20211130,2,,Trade Shows and Events,Abandoned
39819,Staff,,50,PST,Disqualified,20211212,5,,Trade Shows and Events,Wrong Contact
39820,,,,PST,New,20211212,,,Trade Shows and Events,
39821,C - Level,Internet Software & Services,50,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39822,C - Level,Consumer Discretionary,50,PST,Disqualified,20211212,4,,Trade Shows and Events,Abandoned
39823,"Co-founder, CEO",Technology,50,PST,Disqualified,20211212,4,,Trade Shows and Events,Wrong Contact
39824,,Education,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39825,,Travel,5350,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39826,"Vice President, Operations",Consumer Discretionary,50,PST,Disqualified,20211212,4,,Trade Shows and Events,Not Interested
39827,C - Level,Consumer Discretionary,,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39828,SVP / VP,Construction,50,PST,Disqualified,20211212,4,,Trade Shows and Events,Abandoned
39829,Director,Retail,250,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39830,C - Level,Internet Software & Services,50,PST,Disqualified,20211212,1,,Trade Shows and Events,Abandoned
39831,Marketing Manager,Education,,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39832,Director,Restaurant,50,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39833,C - Level,,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39834,Staff,Education,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39835,Managing Director,Consumer Discretionary,50,PST,Disqualified,20211212,2,,Trade Shows and Events,Not Interested
39836,Staff,,50,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39837,C - Level,Internet Software & Services,350,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39838,Director,Other,10050,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39839,Account Coordinator,Internet Software & Services,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39840,Director of Marketing,Consumer Staples,50,PST,New,20211212,,,Trade Shows and Events,
39841,President,Consumer Staples,150,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39842,COO,,50,PST,Disqualified,20211212,1,,Trade Shows and Events,Bad Email
39843,Creative Teams,Professional Services,,PST,Disqualified,20211212,4,,Trade Shows and Events,Abandoned
39844,Vice President and General Manager,Travel,,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39845,Director,Consumer Discretionary,450,PST,Disqualified,20211212,3,,Trade Shows and Events,Unsubscribed/Do Not Call
39846,Manager,Professional Services,5050,PST,Disqualified,20211212,2,,Trade Shows and Events,Not Interested
39847,CEO,web,50,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39848,Student/Job Seeker,,,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39849,Owner,Internet Software & Services,50,PST,Disqualified,20211212,1,,Trade Shows and Events,Abandoned
39850,Vice President of Marketing,Food Products,50,PST,Disqualified,20211212,4,,Trade Shows and Events,Abandoned
39851,Director,Consumer Goods,50,PST,New,20211212,,,Trade Shows and Events,
39852,Manager,Commercial Services & Supplies,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39853,Director of Operations,Transportation,50,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39854,Director,Media,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39855,Staff,Professional Services,50,PST,New,20211212,,,Trade Shows and Events,
39856,C - Level,,50,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39857,,Internet Software & Services,50,PST,Disqualified,20211212,4,,Trade Shows and Events,Abandoned
39858,"Vice President, Operations",Consumer Discretionary,150,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39859,Owner,Internet Software & Services,50,PST,Disqualified,20211212,1,,Trade Shows and Events,Abandoned
39860,Director,Unknown,150,PST,Disqualified,20211212,1,,Trade Shows and Events,Abandoned
39861,,Pharmaceuticals,4250,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39862,Staff,Internet Software & Services,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39863,CEO,Internet Software & Services,150,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39864,CEO,Retailing,50,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39865,Director,Retail,50,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39866,"Director, Human Resources",,,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39867,Manager,ECommerce,50,PST,Disqualified,20211212,1,,Trade Shows and Events,Abandoned
39868,Student / Intern,Education,350,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39869,General Manager,Professional Services,,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39870,Manager,Media,350,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39871,Director,Internet Software & Services,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39872,Creative Director,Other,,PST,Disqualified,20211212,1,,Trade Shows and Events,Abandoned
39873,"Director, Human Resources",Education Services,,PST,Disqualified,20211212,4,,Trade Shows and Events,Abandoned
39874,CMO,,,PST,Disqualified,20211212,1,,Trade Shows and Events,Abandoned
39875,Staff,Entertainment & Media,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39876,Staff,Professional Services,50,PST,New,20211212,,,Trade Shows and Events,
39877,C - Level,,50,PST,Disqualified,20211212,2,,Trade Shows and Events,Unsubscribed/Do Not Call
39878,operations - cxo,Agency,50,PST,Disqualified,20211212,5,,Trade Shows and Events,Wrong Contact
39879,"Director, Operations",Technology,,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39880,,Travel,4950,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39881,Staff,Internet Software & Services,50,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39882,Director,Media,50,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39883,Founder,Pharmaceuticals,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39884,,,50,PST,Disqualified,20211212,4,,Trade Shows and Events,Abandoned
39885,COO,Capital Markets,50,PST,Disqualified,20211212,3,,Trade Shows and Events,Bad Email
39886,Owner,Professional Services,50,PST,Disqualified,20211212,4,,Trade Shows and Events,Abandoned
39887,N/A,Advertising & Marketing,,PST,New,20211212,,,Trade Shows and Events,
39888,Staff,Consumer Discretionary,,PST,Disqualified,20211212,1,,Trade Shows and Events,Not Interested
39889,Executive Director,IT/TECHNOLOGY,50,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39890,C - Level,Professional Services,50,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39891,,,,PST,Disqualified,20211212,3,,Trade Shows and Events,Abandoned
39892,President,Consumer Packaged Goods,50,PST,Disqualified,20211212,4,,Trade Shows and Events,Abandoned
39893,Software Engineer,,3850,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39894,Student / Intern,Internet Software & Services,50,PST,Disqualified,20211212,5,,Trade Shows and Events,Abandoned
39895,Sales,Retailing,150,PST,Disqualified,20211212,1,,Trade Shows and Events,Not Interested
39896,,Professional Services,2750,PST,Disqualified,20211212,2,,Trade Shows and Events,Abandoned
39897,Manager,,50,PST,New,20211212,,,Trade Shows and Events,
39898,Creative Director,Non-profit,50,PST,Disqualified,20211223,4,,Trade Shows and Events,Abandoned
39899,Manager,Automotive,350,PST,Disqualified,20211223,2,,Trade Shows and Events,Abandoned
39900,Manager,Internet Software & Services,850,PST,New,20211223,,,Trade Shows and Events,
39901,Staff,Restaurant,50,PST,Qualified,20211223,2,999,Trade Shows and Events,
39902,C - Level,Financial Services,50,PST,New,20211223,,,Trade Shows and Events,
39903,CEO,TRAVEL & ENTERTAINMENT,150,PST,Disqualified,20211223,4,,Trade Shows and Events,Not Interested
39904,"Owner, Designer",TELECOM,50,PST,Disqualified,20211223,3,,Trade Shows and Events,Abandoned
39905,consulting - manager,Internet Software & Services,150,PST,New,20211223,,,Trade Shows and Events,
39906,"CEO, Founder",Internet Software & Services,50,PST,Qualified,20211223,5,686,Trade Shows and Events,
39907,Director,Retail,50,PST,New,20211223,,,Trade Shows and Events,
39908,,Education Services,3850,PST,Disqualified,20211223,4,,Trade Shows and Events,Abandoned
39909,Staff,Professional Services,450,PST,New,20211223,,,Trade Shows and Events,
39910,"Founder, CEO",Internet Software & Services,50,PST,New,20211223,,,Trade Shows and Events,
39911,General Manager,Consumer Staples,50,PST,Disqualified,20211223,2,,Trade Shows and Events,Abandoned
39912,Manager,Internet Software & Services,250,PST,Disqualified,20211223,5,,Trade Shows and Events,Abandoned
39913,C - Level,Internet Software & Services,5050,PST,Disqualified,20211223,4,,Trade Shows and Events,Abandoned
39914,Example-Job-title,,15050,PST,Disqualified,20211223,4,,Trade Shows and Events,Wrong Contact
39915,C - Level,Internet Software & Services,,PST,Disqualified,20211223,4,,Trade Shows and Events,Abandoned
39916,Office Manager,Unknown,,PST,Disqualified,20211223,4,,Trade Shows and Events,Abandoned
39917,Manager,Internet Software & Services,250,PST,New,20211223,,,Trade Shows and Events,
39918,Manager,Professional Services,50,PST,Disqualified,20211223,4,,Trade Shows and Events,Abandoned
39919,Paid Media Manager,Healthcare,,PST,New,20211223,,,Trade Shows and Events,
39920,C - Level,"Hotels, Restaurants & Leisure",50,PST,Disqualified,20211223,2,,Trade Shows and Events,Abandoned
39921,Manager,Internet Software & Services,5050,PST,Disqualified,20211223,4,,Trade Shows and Events,Abandoned
39922,,Professional Services,50,PST,Disqualified,20211223,4,,Trade Shows and Events,Wrong Contact
39923,VP,"Hotels, Restaurants & Leisure",50,PST,Disqualified,20211223,5,,Trade Shows and Events,Abandoned
39924,Director,advertising_&_marketing,50,PST,Disqualified,20211223,4,,Trade Shows and Events,Wrong Contact
